p,grid_shape,Run,Burnt,Max cluster size
0.34,"(50, 50)",2642,0,9
0.34,"(50, 50)",2643,0,16
0.34,"(50, 50)",2644,0,16
0.34,"(50, 50)",2645,0,12
0.34,"(50, 50)",2646,0,27
0.34,"(50, 50)",2647,0,9
0.34,"(50, 50)",2648,0,14
0.34,"(50, 50)",2649,0,9
0.34,"(100, 100)",2650,0,19
0.34,"(100, 100)",2651,0,38
0.34,"(100, 100)",2652,0,20
0.34,"(100, 100)",2653,0,27
0.34,"(100, 100)",2654,0,20
0.34,"(100, 100)",2655,0,19
0.34,"(100, 100)",2656,0,53
0.34,"(100, 100)",2657,0,16
0.34,"(100, 100)",2658,0,14
0.34,"(100, 100)",2659,0,27
0.34,"(100, 100)",2660,0,15
0.34,"(100, 100)",2661,0,13
0.34,"(100, 100)",2662,0,23
0.34,"(100, 100)",2663,0,20
0.34,"(100, 100)",2664,0,17
0.34,"(100, 100)",2665,0,24
0.34,"(100, 100)",2666,0,8
0.34,"(100, 100)",2667,0,28
0.34,"(100, 100)",2668,0,26
0.34,"(100, 100)",2669,0,56
0.34,"(100, 100)",2670,0,30
0.34,"(100, 100)",2671,0,17
0.34,"(100, 100)",2672,0,24
0.34,"(100, 100)",2673,0,19
0.34,"(100, 100)",2674,0,16
0.34,"(100, 100)",2675,0,26
0.34,"(100, 100)",2676,0,20
0.34,"(100, 100)",2677,0,24
0.34,"(100, 100)",2678,0,22
0.34,"(100, 100)",2679,0,22
0.34,"(100, 100)",2680,0,23
0.34,"(100, 100)",2681,0,13
0.34,"(100, 100)",2682,0,19
0.34,"(100, 100)",2683,0,13
0.34,"(100, 100)",2684,0,27
0.34,"(100, 100)",2685,0,19
0.34,"(100, 100)",2686,0,12
0.34,"(100, 100)",2687,0,24
0.34,"(100, 100)",2688,0,19
0.34,"(100, 100)",2689,0,31
0.34,"(100, 100)",2690,0,13
0.34,"(100, 100)",2691,0,16
0.34,"(100, 100)",2692,0,20
0.34,"(100, 100)",2693,0,23
0.34,"(100, 100)",2694,0,26
0.34,"(100, 100)",2695,0,14
0.34,"(100, 100)",2696,0,20
0.34,"(100, 100)",2697,0,17
0.34,"(100, 100)",2698,0,12
0.34,"(100, 100)",2699,0,25
0.36,"(20, 20)",2700,0,10
0.36,"(20, 20)",2701,0,7
0.36,"(20, 20)",2702,0,6
0.36,"(20, 20)",2703,0,5
0.36,"(20, 20)",2704,0,10
0.36,"(20, 20)",2705,1,27
0.36,"(20, 20)",2706,0,10
0.36,"(20, 20)",2707,0,25
0.36,"(20, 20)",2708,0,10
0.36,"(20, 20)",2709,0,10
0.36,"(20, 20)",2710,0,16
0.36,"(20, 20)",2711,1,13
0.36,"(20, 20)",2712,0,20
0.36,"(20, 20)",2713,0,16
0.36,"(20, 20)",2714,0,12
0.36,"(20, 20)",2715,0,19
0.36,"(20, 20)",2716,0,9
0.36,"(20, 20)",2717,0,5
0.36,"(20, 20)",2718,1,13
0.36,"(20, 20)",2719,0,3
0.36,"(20, 20)",2720,0,13
0.36,"(20, 20)",2721,0,12
0.36,"(20, 20)",2722,0,7
0.36,"(20, 20)",2723,0,22
0.36,"(20, 20)",2724,0,15
0.36,"(20, 20)",2725,0,11
0.36,"(20, 20)",2726,0,8
0.36,"(20, 20)",2727,0,4
0.36,"(20, 20)",2728,0,6
0.36,"(20, 20)",2729,0,7
0.36,"(20, 20)",2730,0,11
0.36,"(20, 20)",2731,1,24
0.36,"(20, 20)",2732,1,30
0.36,"(20, 20)",2733,0,18
0.36,"(20, 20)",2734,0,6
0.36,"(20, 20)",2735,0,8
0.36,"(20, 20)",2736,1,12
0.36,"(20, 20)",2737,0,11
0.36,"(20, 20)",2738,0,9
0.36,"(20, 20)",2739,0,13
0.36,"(20, 20)",2740,0,8
0.36,"(20, 20)",2741,0,10
0.36,"(20, 20)",2742,0,11
0.36,"(20, 20)",2743,0,9
0.36,"(20, 20)",2744,1,19
0.36,"(20, 20)",2745,1,23
0.36,"(20, 20)",2746,0,15
0.36,"(20, 20)",2747,0,5
0.36,"(20, 20)",2748,0,7
0.36,"(20, 20)",2749,0,28
0.36,"(50, 50)",2750,0,19
0.36,"(50, 50)",2751,0,11
0.36,"(50, 50)",2752,0,12
0.36,"(50, 50)",2753,0,26
0.36,"(50, 50)",2754,0,22
0.36,"(50, 50)",2755,0,24
0.36,"(50, 50)",2756,0,18
0.36,"(50, 50)",2757,0,19
0.36,"(50, 50)",2758,0,27
0.36,"(50, 50)",2759,0,24
0.36,"(50, 50)",2760,0,15
0.36,"(50, 50)",2761,0,17
0.36,"(50, 50)",2762,0,31
0.36,"(50, 50)",2763,0,13
0.36,"(50, 50)",2764,0,35
0.36,"(50, 50)",2765,0,10
0.36,"(50, 50)",2766,0,17
0.36,"(50, 50)",2767,0,13
0.36,"(50, 50)",2768,0,9
0.36,"(50, 50)",2769,0,16
0.36,"(50, 50)",2770,0,12
0.36,"(50, 50)",2771,0,19
0.36,"(50, 50)",2772,0,18
0.36,"(50, 50)",2773,0,19
0.36,"(50, 50)",2774,0,24
0.36,"(50, 50)",2775,0,22
0.36,"(50, 50)",2776,0,15
0.36,"(50, 50)",2777,0,29
0.36,"(50, 50)",2778,0,13
0.36,"(50, 50)",2779,0,14
0.36,"(50, 50)",2780,0,10
0.36,"(50, 50)",2781,0,27
0.36,"(50, 50)",2782,0,16
0.36,"(50, 50)",2783,0,17
0.36,"(50, 50)",2784,0,21
0.36,"(50, 50)",2785,0,14
0.36,"(50, 50)",2786,0,22
0.36,"(50, 50)",2787,0,34
0.36,"(50, 50)",2788,0,13
0.36,"(50, 50)",2789,0,19
0.36,"(50, 50)",2790,0,13
0.36,"(50, 50)",2791,0,19
0.36,"(50, 50)",2792,0,20
0.36,"(50, 50)",2793,0,21
0.36,"(50, 50)",2794,0,24
0.36,"(50, 50)",2795,0,29
0.36,"(50, 50)",2796,0,47
0.36,"(50, 50)",2797,0,33
0.36,"(50, 50)",2798,0,20
0.36,"(50, 50)",2799,0,7
0.36,"(100, 100)",2800,0,26
0.36,"(100, 100)",2801,0,23
0.36,"(100, 100)",2802,0,32
0.36,"(100, 100)",2803,0,41
0.36,"(100, 100)",2804,0,25
0.36,"(100, 100)",2805,0,17
0.36,"(100, 100)",2806,0,18
0.36,"(100, 100)",2807,0,33
0.36,"(100, 100)",2808,0,66
0.36,"(100, 100)",2809,0,23
0.36,"(100, 100)",2810,0,15
0.36,"(100, 100)",2811,0,29
0.36,"(100, 100)",2812,0,28
0.36,"(100, 100)",2813,0,29
0.36,"(100, 100)",2814,0,26
0.36,"(100, 100)",2815,0,18
0.36,"(100, 100)",2816,0,17
0.36,"(100, 100)",2817,0,22
0.36,"(100, 100)",2818,0,29
0.36,"(100, 100)",2819,0,22
0.36,"(100, 100)",2820,0,21
0.36,"(100, 100)",2821,0,24
0.36,"(100, 100)",2822,0,9
0.36,"(100, 100)",2823,0,20
0.36,"(100, 100)",2824,0,30
0.36,"(100, 100)",2825,0,41
0.36,"(100, 100)",2826,0,26
0.36,"(100, 100)",2827,0,43
0.36,"(100, 100)",2828,0,25
0.36,"(100, 100)",2829,0,33
0.36,"(100, 100)",2830,0,16
0.36,"(100, 100)",2831,0,24
0.36,"(100, 100)",2832,0,32
0.36,"(100, 100)",2833,0,26
0.36,"(100, 100)",2834,0,26
0.36,"(100, 100)",2835,0,19
0.36,"(100, 100)",2836,0,16
0.36,"(100, 100)",2837,0,35
0.36,"(100, 100)",2838,0,25
0.36,"(100, 100)",2839,0,20
0.36,"(100, 100)",2840,0,31
0.36,"(100, 100)",2841,0,31
0.36,"(100, 100)",2842,0,23
0.36,"(100, 100)",2843,0,36
0.36,"(100, 100)",2844,0,32
0.36,"(100, 100)",2845,0,14
0.36,"(100, 100)",2846,0,25
0.36,"(100, 100)",2847,0,18
0.36,"(100, 100)",2848,0,35
0.36,"(100, 100)",2849,0,21
0.38,"(20, 20)",2850,1,23
0.38,"(20, 20)",2851,0,7
0.38,"(20, 20)",2852,0,8
0.38,"(20, 20)",2853,0,8
0.38,"(20, 20)",2854,0,7
0.38,"(20, 20)",2855,0,5
0.38,"(20, 20)",2856,0,6
0.38,"(20, 20)",2857,0,14
0.38,"(20, 20)",2858,1,18
0.38,"(20, 20)",2859,0,19
0.38,"(20, 20)",2860,0,11
0.38,"(20, 20)",2861,0,22
0.38,"(20, 20)",2862,0,11
0.38,"(20, 20)",2863,0,17
0.38,"(20, 20)",2864,0,13
0.38,"(20, 20)",2865,0,20
0.38,"(20, 20)",2866,1,27
0.38,"(20, 20)",2867,0,9
0.38,"(20, 20)",2868,0,8
0.38,"(20, 20)",2869,0,8
0.38,"(20, 20)",2870,1,12
0.38,"(20, 20)",2871,1,28
0.38,"(20, 20)",2872,0,4
0.38,"(20, 20)",2873,0,6
0.38,"(20, 20)",2874,1,16
0.38,"(20, 20)",2875,0,15
0.38,"(20, 20)",2876,0,12
0.38,"(20, 20)",2877,0,16
0.38,"(20, 20)",2878,0,27
0.38,"(20, 20)",2879,0,18
0.38,"(20, 20)",2880,0,26
0.38,"(20, 20)",2881,0,5
0.38,"(20, 20)",2882,0,7
0.38,"(20, 20)",2883,0,31
0.38,"(20, 20)",2884,0,24
0.38,"(20, 20)",2885,1,22
0.38,"(20, 20)",2886,1,23
0.38,"(20, 20)",2887,0,11
0.38,"(20, 20)",2888,1,17
0.38,"(20, 20)",2889,0,8
0.38,"(20, 20)",2890,1,29
0.38,"(20, 20)",2891,1,15
0.38,"(20, 20)",2892,0,13
0.38,"(20, 20)",2893,1,20
0.38,"(20, 20)",2894,0,7
0.38,"(20, 20)",2895,0,7
0.38,"(20, 20)",2896,0,11
0.38,"(20, 20)",2897,0,9
0.38,"(20, 20)",2898,0,23
0.38,"(20, 20)",2899,0,7
0.38,"(50, 50)",2900,1,40
0.38,"(50, 50)",2901,0,34
0.38,"(50, 50)",2902,0,23
0.38,"(50, 50)",2903,0,24
0.38,"(50, 50)",2904,0,27
0.38,"(50, 50)",2905,0,22
0.38,"(50, 50)",2906,0,26
0.38,"(50, 50)",2907,0,26
0.38,"(50, 50)",2908,0,28
0.38,"(50, 50)",2909,1,31
0.38,"(50, 50)",2910,0,23
0.38,"(50, 50)",2911,0,11
0.38,"(50, 50)",2912,0,31
0.38,"(50, 50)",2913,0,28
0.38,"(50, 50)",2914,0,24
0.38,"(50, 50)",2915,0,41
0.38,"(50, 50)",2916,0,8
0.38,"(50, 50)",2917,0,16
0.38,"(50, 50)",2918,0,39
0.38,"(50, 50)",2919,0,18
0.38,"(50, 50)",2920,0,13
0.38,"(50, 50)",2921,0,15
0.38,"(50, 50)",2922,0,21
0.38,"(50, 50)",2923,0,15
0.38,"(50, 50)",2924,0,24
0.38,"(50, 50)",2925,0,64
0.38,"(50, 50)",2926,1,37
0.38,"(50, 50)",2927,0,21
0.38,"(50, 50)",2928,0,42
0.38,"(50, 50)",2929,1,24
0.38,"(50, 50)",2930,0,16
0.38,"(50, 50)",2931,0,33
0.38,"(50, 50)",2932,0,14
0.38,"(50, 50)",2933,0,15
0.38,"(50, 50)",2934,0,28
0.38,"(50, 50)",2935,0,28
0.38,"(50, 50)",2936,1,35
0.38,"(50, 50)",2937,0,37
0.38,"(50, 50)",2938,1,51
0.38,"(50, 50)",2939,0,10
0.38,"(50, 50)",2940,0,18
0.38,"(50, 50)",2941,0,10
0.38,"(50, 50)",2942,1,47
0.38,"(50, 50)",2943,0,23
0.38,"(50, 50)",2944,0,21
0.38,"(50, 50)",2945,0,18
0.38,"(50, 50)",2946,0,28
0.38,"(50, 50)",2947,0,29
0.38,"(50, 50)",2948,0,52
0.38,"(50, 50)",2949,1,34
0.38,"(100, 100)",2950,0,40
0.38,"(100, 100)",2951,0,35
0.38,"(100, 100)",2952,0,45
0.38,"(100, 100)",2953,0,18
0.38,"(100, 100)",2954,0,51
0.38,"(100, 100)",2955,0,27
0.38,"(100, 100)",2956,0,54
0.38,"(100, 100)",2957,0,39
0.38,"(100, 100)",2958,0,16
0.38,"(100, 100)",2959,0,26
0.38,"(100, 100)",2960,0,24
0.38,"(100, 100)",2961,1,35
0.38,"(100, 100)",2962,0,33
0.38,"(100, 100)",2963,0,27
0.38,"(100, 100)",2964,0,18
0.38,"(100, 100)",2965,0,39
0.38,"(100, 100)",2966,0,43
0.38,"(100, 100)",2967,0,32
0.38,"(100, 100)",2968,0,49
0.38,"(100, 100)",2969,0,40
0.38,"(100, 100)",2970,0,36
0.38,"(100, 100)",2971,0,26
0.38,"(100, 100)",2972,0,36
0.38,"(100, 100)",2973,0,35
0.38,"(100, 100)",2974,0,34
0.38,"(100, 100)",2975,0,40
0.38,"(100, 100)",2976,1,38
0.38,"(100, 100)",2977,0,30
0.38,"(100, 100)",2978,0,21
0.38,"(100, 100)",2979,0,56
0.38,"(100, 100)",2980,0,31
0.38,"(100, 100)",2981,0,35
0.38,"(100, 100)",2982,0,38
0.38,"(100, 100)",2983,0,41
0.38,"(100, 100)",2984,0,38
0.38,"(100, 100)",2985,0,25
0.38,"(100, 100)",2986,0,77
0.38,"(100, 100)",2987,0,65
0.38,"(100, 100)",2988,0,37
0.38,"(100, 100)",2989,0,45
0.38,"(100, 100)",2990,0,24
0.38,"(100, 100)",2991,0,30
0.38,"(100, 100)",2992,0,51
0.38,"(100, 100)",2993,0,36
0.38,"(100, 100)",2994,0,31
0.38,"(100, 100)",2995,0,31
0.38,"(100, 100)",2996,0,37
0.38,"(100, 100)",2997,0,39
0.38,"(100, 100)",2998,0,24
0.38,"(100, 100)",2999,0,55
0.4,"(20, 20)",3000,0,10
0.4,"(20, 20)",3001,0,17
0.4,"(20, 20)",3002,0,26
0.4,"(20, 20)",3003,0,15
0.4,"(20, 20)",3004,1,18
0.4,"(20, 20)",3005,1,19
0.4,"(20, 20)",3006,0,16
0.4,"(20, 20)",3007,1,27
0.4,"(20, 20)",3008,0,19
0.4,"(20, 20)",3009,0,5
0.4,"(20, 20)",3010,0,7
0.4,"(20, 20)",3011,1,50
0.4,"(20, 20)",3012,0,11
0.4,"(20, 20)",3013,1,29
0.4,"(20, 20)",3014,1,35
0.4,"(20, 20)",3015,1,14
0.4,"(20, 20)",3016,0,8
0.4,"(20, 20)",3017,0,21
0.4,"(20, 20)",3018,0,17
0.4,"(20, 20)",3019,0,27
0.4,"(20, 20)",3020,1,20
0.4,"(20, 20)",3021,1,20
0.4,"(20, 20)",3022,0,16
0.4,"(20, 20)",3023,1,27
0.4,"(20, 20)",3024,0,12
0.4,"(20, 20)",3025,1,26
0.4,"(20, 20)",3026,0,14
0.4,"(20, 20)",3027,0,14
0.4,"(20, 20)",3028,0,12
0.4,"(20, 20)",3029,0,13
0.4,"(20, 20)",3030,0,16
0.4,"(20, 20)",3031,0,9
0.4,"(20, 20)",3032,0,15
0.4,"(20, 20)",3033,1,22
0.4,"(20, 20)",3034,1,20
0.4,"(20, 20)",3035,0,4
0.4,"(20, 20)",3036,1,49
0.4,"(20, 20)",3037,1,32
0.4,"(20, 20)",3038,1,41
0.4,"(20, 20)",3039,0,34
0.4,"(20, 20)",3040,0,10
0.4,"(20, 20)",3041,0,12
0.4,"(20, 20)",3042,0,21
0.4,"(20, 20)",3043,0,13
0.4,"(20, 20)",3044,1,19
0.4,"(20, 20)",3045,1,32
0.4,"(20, 20)",3046,0,10
0.4,"(20, 20)",3047,0,16
0.4,"(20, 20)",3048,1,55
0.4,"(20, 20)",3049,1,43
0.4,"(50, 50)",3050,1,57
0.4,"(50, 50)",3051,0,37
0.4,"(50, 50)",3052,0,17
0.4,"(50, 50)",3053,0,24
0.4,"(50, 50)",3054,0,36
0.4,"(50, 50)",3055,0,46
0.4,"(50, 50)",3056,0,30
0.4,"(50, 50)",3057,0,19
0.4,"(50, 50)",3058,0,30
0.4,"(50, 50)",3059,0,29
0.4,"(50, 50)",3060,1,42
0.4,"(50, 50)",3061,1,44
0.4,"(50, 50)",3062,1,28
0.4,"(50, 50)",3063,0,61
0.4,"(50, 50)",3064,1,46
0.4,"(50, 50)",3065,0,30
0.4,"(50, 50)",3066,1,37
0.4,"(50, 50)",3067,1,43
0.4,"(50, 50)",3068,0,27
0.4,"(50, 50)",3069,1,66
0.4,"(50, 50)",3070,0,25
0.4,"(50, 50)",3071,1,46
0.4,"(50, 50)",3072,0,30
0.4,"(50, 50)",3073,0,41
0.4,"(50, 50)",3074,1,32
0.4,"(50, 50)",3075,1,27
0.4,"(50, 50)",3076,0,27
0.4,"(50, 50)",3077,0,52
0.4,"(50, 50)",3078,1,32
0.4,"(50, 50)",3079,1,28
0.4,"(50, 50)",3080,0,11
0.4,"(50, 50)",3081,0,10
0.4,"(50, 50)",3082,0,54
0.4,"(50, 50)",3083,0,28
0.4,"(50, 50)",3084,0,31
0.4,"(50, 50)",3085,1,39
0.4,"(50, 50)",3086,1,21
0.4,"(50, 50)",3087,1,34
0.4,"(50, 50)",3088,1,52
0.4,"(50, 50)",3089,1,41
0.4,"(50, 50)",3090,0,43
0.4,"(50, 50)",3091,0,17
0.4,"(50, 50)",3092,1,55
0.4,"(50, 50)",3093,0,26
0.4,"(50, 50)",3094,1,44
0.4,"(50, 50)",3095,0,30
0.4,"(50, 50)",3096,0,41
0.4,"(50, 50)",3097,1,26
0.4,"(50, 50)",3098,0,18
0.4,"(50, 50)",3099,1,34
0.4,"(100, 100)",3100,1,41
0.4,"(100, 100)",3101,0,52
0.4,"(100, 100)",3102,0,45
0.4,"(100, 100)",3103,0,39
0.4,"(100, 100)",3104,0,33
0.4,"(100, 100)",3105,0,26
0.4,"(100, 100)",3106,1,52
0.4,"(100, 100)",3107,1,49
0.4,"(100, 100)",3108,1,74
0.4,"(100, 100)",3109,1,62
0.4,"(100, 100)",3110,0,34
0.4,"(100, 100)",3111,0,48
0.4,"(100, 100)",3112,0,49
0.4,"(100, 100)",3113,0,31
0.4,"(100, 100)",3114,0,38
0.4,"(100, 100)",3115,1,90
0.4,"(100, 100)",3116,0,49
0.4,"(100, 100)",3117,0,41
0.4,"(100, 100)",3118,1,86
0.4,"(100, 100)",3119,0,29
0.4,"(100, 100)",3120,0,22
0.4,"(100, 100)",3121,1,41
0.4,"(100, 100)",3122,1,52
0.4,"(100, 100)",3123,0,41
0.4,"(100, 100)",3124,0,33
0.4,"(100, 100)",3125,0,43
0.4,"(100, 100)",3126,0,49
0.4,"(100, 100)",3127,0,72
0.4,"(100, 100)",3128,0,41
0.4,"(100, 100)",3129,0,47
0.4,"(100, 100)",3130,0,42
0.4,"(100, 100)",3131,1,51
0.4,"(100, 100)",3132,1,67
0.4,"(100, 100)",3133,1,58
0.4,"(100, 100)",3134,0,34
0.4,"(100, 100)",3135,0,45
0.4,"(100, 100)",3136,0,43
0.4,"(100, 100)",3137,0,37
0.4,"(100, 100)",3138,1,52
0.4,"(100, 100)",3139,1,58
0.4,"(100, 100)",3140,0,65
0.4,"(100, 100)",3141,0,64
0.4,"(100, 100)",3142,0,40
0.4,"(100, 100)",3143,1,72
0.4,"(100, 100)",3144,0,30
0.4,"(100, 100)",3145,1,45
0.4,"(100, 100)",3146,1,61
0.4,"(100, 100)",3147,0,38
0.4,"(100, 100)",3148,0,50
0.4,"(100, 100)",3149,0,51
0.42,"(20, 20)",3150,1,24
0.42,"(20, 20)",3151,1,16
0.42,"(20, 20)",3152,1,23
0.42,"(20, 20)",3153,0,11
0.42,"(20, 20)",3154,1,21
0.42,"(20, 20)",3155,0,7
0.42,"(20, 20)",3156,1,21
0.42,"(20, 20)",3157,1,33
0.42,"(20, 20)",3158,0,26
0.42,"(20, 20)",3159,0,63
0.42,"(20, 20)",3160,0,31
0.42,"(20, 20)",3161,1,23
0.42,"(20, 20)",3162,0,8
0.42,"(20, 20)",3163,1,15
0.42,"(20, 20)",3164,0,10
0.42,"(20, 20)",3165,0,21
0.42,"(20, 20)",3166,1,31
0.42,"(20, 20)",3167,1,33
0.42,"(20, 20)",3168,1,26
0.42,"(20, 20)",3169,1,18
0.42,"(20, 20)",3170,1,37
0.42,"(20, 20)",3171,1,25
0.42,"(20, 20)",3172,1,26
0.42,"(20, 20)",3173,1,10
0.42,"(20, 20)",3174,1,26
0.42,"(20, 20)",3175,0,18
0.42,"(20, 20)",3176,1,25
0.42,"(20, 20)",3177,1,23
0.42,"(20, 20)",3178,1,39
0.42,"(20, 20)",3179,0,17
0.42,"(20, 20)",3180,0,9
0.42,"(20, 20)",3181,1,12
0.42,"(20, 20)",3182,1,24
0.42,"(20, 20)",3183,1,25
0.42,"(20, 20)",3184,1,30
0.42,"(20, 20)",3185,0,14
0.42,"(20, 20)",3186,1,24
0.42,"(20, 20)",3187,1,27
0.42,"(20, 20)",3188,0,19
0.42,"(20, 20)",3189,1,21
0.42,"(20, 20)",3190,1,19
0.42,"(20, 20)",3191,1,27
0.42,"(20, 20)",3192,1,19
0.42,"(20, 20)",3193,1,21
0.42,"(20, 20)",3194,1,38
0.42,"(20, 20)",3195,1,26
0.42,"(20, 20)",3196,1,55
0.42,"(20, 20)",3197,0,14
0.42,"(20, 20)",3198,1,18
0.42,"(20, 20)",3199,0,18
0.42,"(50, 50)",3200,0,23
0.42,"(50, 50)",3201,1,41
0.42,"(50, 50)",3202,0,40
0.42,"(50, 50)",3203,0,47
0.42,"(50, 50)",3204,0,58
0.42,"(50, 50)",3205,1,56
0.42,"(50, 50)",3206,1,37
0.42,"(50, 50)",3207,0,44
0.42,"(50, 50)",3208,1,43
0.42,"(50, 50)",3209,1,60
0.42,"(50, 50)",3210,1,32
0.42,"(50, 50)",3211,0,46
0.42,"(50, 50)",3212,1,40
0.42,"(50, 50)",3213,1,40
0.42,"(50, 50)",3214,1,61
0.42,"(50, 50)",3215,0,34
0.42,"(50, 50)",3216,1,34
0.42,"(50, 50)",3217,0,29
0.42,"(50, 50)",3218,1,67
0.42,"(50, 50)",3219,0,50
0.42,"(50, 50)",3220,1,32
0.42,"(50, 50)",3221,1,29
0.42,"(50, 50)",3222,1,44
0.42,"(50, 50)",3223,0,81
0.42,"(50, 50)",3224,0,37
0.42,"(50, 50)",3225,0,26
0.42,"(50, 50)",3226,1,59
0.42,"(50, 50)",3227,0,48
0.42,"(50, 50)",3228,1,47
0.42,"(50, 50)",3229,0,31
0.42,"(50, 50)",3230,0,20
0.42,"(50, 50)",3231,1,49
0.42,"(50, 50)",3232,1,31
0.42,"(50, 50)",3233,1,58
0.42,"(50, 50)",3234,1,42
0.42,"(50, 50)",3235,0,54
0.42,"(50, 50)",3236,1,59
0.42,"(50, 50)",3237,0,49
0.42,"(50, 50)",3238,1,43
0.42,"(50, 50)",3239,1,47
0.42,"(50, 50)",3240,1,35
0.42,"(50, 50)",3241,1,44
0.42,"(50, 50)",3242,1,60
0.42,"(50, 50)",3243,1,73
0.42,"(50, 50)",3244,1,40
0.42,"(50, 50)",3245,1,48
0.42,"(50, 50)",3246,1,67
0.42,"(50, 50)",3247,0,30
0.42,"(50, 50)",3248,0,28
0.42,"(50, 50)",3249,1,37
0.42,"(100, 100)",3250,1,108
0.42,"(100, 100)",3251,0,59
0.42,"(100, 100)",3252,1,115
0.42,"(100, 100)",3253,1,60
0.42,"(100, 100)",3254,0,112
0.42,"(100, 100)",3255,1,77
0.42,"(100, 100)",3256,1,63
0.42,"(100, 100)",3257,1,46
0.42,"(100, 100)",3258,1,55
0.42,"(100, 100)",3259,1,68
0.42,"(100, 100)",3260,1,84
0.42,"(100, 100)",3261,1,147
0.42,"(100, 100)",3262,0,51
0.42,"(100, 100)",3263,1,59
0.42,"(100, 100)",3264,1,38
0.42,"(100, 100)",3265,1,56
0.42,"(100, 100)",3266,0,52
0.42,"(100, 100)",3267,1,107
0.42,"(100, 100)",3268,1,66
0.42,"(100, 100)",3269,1,67
0.42,"(100, 100)",3270,1,110
0.42,"(100, 100)",3271,1,77
0.42,"(100, 100)",3272,1,70
0.42,"(100, 100)",3273,0,56
0.42,"(100, 100)",3274,1,86
0.42,"(100, 100)",3275,1,61
0.42,"(100, 100)",3276,0,37
0.42,"(100, 100)",3277,1,93
0.42,"(100, 100)",3278,1,94
0.42,"(100, 100)",3279,1,53
0.42,"(100, 100)",3280,0,51
0.42,"(100, 100)",3281,0,64
0.42,"(100, 100)",3282,1,64
0.42,"(100, 100)",3283,1,65
0.42,"(100, 100)",3284,1,79
0.42,"(100, 100)",3285,1,61
0.42,"(100, 100)",3286,1,50
0.42,"(100, 100)",3287,1,36
0.42,"(100, 100)",3288,1,69
0.42,"(100, 100)",3289,1,85
0.42,"(100, 100)",3290,1,58
0.42,"(100, 100)",3291,1,52
0.42,"(100, 100)",3292,1,74
0.42,"(100, 100)",3293,1,90
0.42,"(100, 100)",3294,0,59
0.42,"(100, 100)",3295,1,60
0.42,"(100, 100)",3296,0,46
0.42,"(100, 100)",3297,0,64
0.42,"(100, 100)",3298,0,33
0.42,"(100, 100)",3299,0,29
0.44,"(20, 20)",3300,0,25
0.44,"(20, 20)",3301,1,43
0.44,"(20, 20)",3302,0,57
0.44,"(20, 20)",3303,1,23
0.44,"(20, 20)",3304,1,50
0.44,"(20, 20)",3305,0,10
0.44,"(20, 20)",3306,1,40
0.44,"(20, 20)",3307,1,53
0.44,"(20, 20)",3308,0,8
0.44,"(20, 20)",3309,1,48
0.44,"(20, 20)",3310,1,26
0.44,"(20, 20)",3311,1,55
0.44,"(20, 20)",3312,1,34
0.44,"(20, 20)",3313,1,24
0.44,"(20, 20)",3314,1,62
0.44,"(20, 20)",3315,1,24
0.44,"(20, 20)",3316,1,65
0.44,"(20, 20)",3317,0,34
0.44,"(20, 20)",3318,0,29
0.44,"(20, 20)",3319,1,23
0.44,"(20, 20)",3320,0,5
0.44,"(20, 20)",3321,0,9
0.44,"(20, 20)",3322,1,30
0.44,"(20, 20)",3323,1,31
0.44,"(20, 20)",3324,1,26
0.44,"(20, 20)",3325,1,40
0.44,"(20, 20)",3326,1,24
0.44,"(20, 20)",3327,1,33
0.44,"(20, 20)",3328,1,33
0.44,"(20, 20)",3329,0,26
0.44,"(20, 20)",3330,1,19
0.44,"(20, 20)",3331,1,39
0.44,"(20, 20)",3332,1,17
0.44,"(20, 20)",3333,1,31
0.44,"(20, 20)",3334,1,35
0.44,"(20, 20)",3335,1,38
0.44,"(20, 20)",3336,1,34
0.44,"(20, 20)",3337,0,24
0.44,"(20, 20)",3338,1,45
0.44,"(20, 20)",3339,1,28
0.44,"(20, 20)",3340,1,30
0.44,"(20, 20)",3341,1,41
0.44,"(20, 20)",3342,0,15
0.44,"(20, 20)",3343,0,7
0.44,"(20, 20)",3344,1,24
0.44,"(20, 20)",3345,1,82
0.44,"(20, 20)",3346,1,46
0.44,"(20, 20)",3347,1,54
0.44,"(20, 20)",3348,1,49
0.44,"(20, 20)",3349,0,11
0.44,"(50, 50)",3350,0,23
0.44,"(50, 50)",3351,1,53
0.44,"(50, 50)",3352,1,92
0.44,"(50, 50)",3353,1,90
0.44,"(50, 50)",3354,1,93
0.44,"(50, 50)",3355,1,75
0.44,"(50, 50)",3356,1,52
0.44,"(50, 50)",3357,1,45
0.44,"(50, 50)",3358,1,49
0.44,"(50, 50)",3359,1,60
0.44,"(50, 50)",3360,1,36
0.44,"(50, 50)",3361,1,52
0.44,"(50, 50)",3362,1,50
0.44,"(50, 50)",3363,0,47
0.44,"(50, 50)",3364,1,57
0.44,"(50, 50)",3365,1,65
0.44,"(50, 50)",3366,1,63
0.44,"(50, 50)",3367,1,47
0.44,"(50, 50)",3368,1,70
0.44,"(50, 50)",3369,1,49
0.44,"(50, 50)",3370,1,40
0.44,"(50, 50)",3371,1,156
0.44,"(50, 50)",3372,1,42
0.44,"(50, 50)",3373,1,80
0.44,"(50, 50)",3374,1,57
0.44,"(50, 50)",3375,1,90
0.44,"(50, 50)",3376,1,71
